# replication time (downloaded from Lawrence Nature 2013. Supplementary Table5)
chr	start	end	replication_time
17	78300001	78400000	198
17	78400001	78500000	222
17	78500001	78600000	210
17	78600001	78700000	312
17	78700001	78800000	381
17	78800001	78900000	317
17	78900001	79000000	211
17	79000001	79100000	206
17	79100001	79200000	243
17	79200001	79300000	197
17	79300001	79400000	191
17	79400001	79500000	268
17	79500001	79600000	204
17	79600001	79700000	205
17	79700001	79800000	NaN
17	79800001	79900000	NaN
17	79900001	80000000	211
17	80000001	80100000	197
17	80100001	80200000	181
17	80200001	80300000	193
17	80300001	80400000	173
17	80400001	80500000	179
17	80500001	80600000	155
17	80600001	80700000	217
17	80700001	80800000	243
17	80800001	80900000	350
17	80900001	81000000	456
17	81000001	81100000	483
17	81100001	81200000	332
18	1	100000	NaN
18	100001	200000	785
18	200001	300000	689
18	300001	400000	600
18	400001	500000	572
18	500001	600000	521
18	600001	700000	486
18	700001	800000	425
18	800001	900000	360
18	900001	1000000	355
18	1000001	1100000	531
18	1100001	1200000	639
18	1200001	1300000	754
18	1300001	1400000	836
18	1400001	1500000	879
18	1500001	1600000	879
18	1600001	1700000	924
18	1700001	1800000	969
18	1800001	1900000	955
18	1900001	2000000	885
18	2000001	2100000	859
18	2100001	2200000	763
18	2200001	2300000	691
18	2300001	2400000	628
18	2400001	2500000	580
18	2500001	2600000	485
18	2600001	2700000	390
18	2700001	2800000	328
18	2800001	2900000	394
18	2900001	3000000	468
18	3000001	3100000	425
18	3100001	3200000	424
18	3200001	3300000	328
18	3300001	3400000	226
18	3400001	3500000	153
18	3500001	3600000	146
18	3600001	3700000	148
18	3700001	3800000	138
18	3800001	3900000	215
18	3900001	4000000	323
18	4000001	4100000	316
18	4100001	4200000	419
18	4200001	4300000	545
18	4300001	4400000	650
18	4400001	4500000	776
18	4500001	4600000	861
18	4600001	4700000	884
18	4700001	4800000	903
18	4800001	4900000	918
18	4900001	5000000	961
18	5000001	5100000	1002
18	5100001	5200000	998
18	5200001	5300000	1015
18	5300001	5400000	1017
18	5400001	5500000	1022
18	5500001	5600000	1036
18	5600001	5700000	990
18	5700001	5800000	970
18	5800001	5900000	959
18	5900001	6000000	892
18	6000001	6100000	877
18	6100001	6200000	864
18	6200001	6300000	804
18	6300001	6400000	692
18	6400001	6500000	650
18	6500001	6600000	542
18	6600001	6700000	391
18	6700001	6800000	363
18	6800001	6900000	355
18	6900001	7000000	281
18	7000001	7100000	228
18	7100001	7200000	173
18	7200001	7300000	200
18	7300001	7400000	336
18	7400001	7500000	452
18	7500001	7600000	494
18	7600001	7700000	534
18	7700001	7800000	589
18	7800001	7900000	596
18	7900001	8000000	681
18	8000001	8100000	536
18	8100001	8200000	624
18	8200001	8300000	696
18	8300001	8400000	603
18	8400001	8500000	563
18	8500001	8600000	518
18	8600001	8700000	451
18	8700001	8800000	354
18	8800001	8900000	394
18	8900001	9000000	352
18	9000001	9100000	398
18	9100001	9200000	208
18	9200001	9300000	391
18	9300001	9400000	408
18	9400001	9500000	387
18	9500001	9600000	369
18	9600001	9700000	202
18	9700001	9800000	141
18	9800001	9900000	148
18	9900001	10000000	168
18	10000001	10100000	172
18	10100001	10200000	368
18	10200001	10300000	510
18	10300001	10400000	551
18	10400001	10500000	604
18	10500001	10600000	594
18	10600001	10700000	523
18	10700001	10800000	506
18	10800001	10900000	581
18	10900001	11000000	610
18	11000001	11100000	562
18	11100001	11200000	438
18	11200001	11300000	315
18	11300001	11400000	417
18	11400001	11500000	453
18	11500001	11600000	481
18	11600001	11700000	410
18	11700001	11800000	361
18	11800001	11900000	280
18	11900001	12000000	148
18	12000001	12100000	181
18	12100001	12200000	212
18	12200001	12300000	350
18	12300001	12400000	214
18	12400001	12500000	191
18	12500001	12600000	240
18	12600001	12700000	292
18	12700001	12800000	206
18	12800001	12900000	152
18	12900001	13000000	205
18	13000001	13100000	355
18	13100001	13200000	417
18	13200001	13300000	492
18	13300001	13400000	599
18	13400001	13500000	688
18	13500001	13600000	640
18	13600001	13700000	636
18	13700001	13800000	676
18	13800001	13900000	697
18	13900001	14000000	815
18	14000001	14100000	874
18	14100001	14200000	933
18	14200001	14300000	967
18	14300001	14400000	982
18	14400001	14500000	971
18	14500001	14600000	909
18	14600001	14700000	993
18	14700001	14800000	994
18	14800001	14900000	869
18	14900001	15000000	965
18	15000001	15100000	901
18	15100001	15200000	913
18	15200001	15300000	863
18	15300001	15400000	850
18	15400001	15500000	855
18	15500001	15600000	NaN
18	15600001	15700000	NaN
18	15700001	15800000	NaN
18	15800001	15900000	NaN
18	15900001	16000000	NaN
18	16000001	16100000	NaN
18	16100001	16200000	NaN
18	16200001	16300000	NaN
18	16300001	16400000	NaN
18	16400001	16500000	NaN
18	16500001	16600000	NaN
18	16600001	16700000	NaN
18	16700001	16800000	NaN
18	16800001	16900000	NaN
18	16900001	17000000	NaN
18	17000001	17100000	NaN
18	17100001	17200000	NaN
18	17200001	17300000	NaN
18	17300001	17400000	NaN
18	17400001	17500000	NaN
18	17500001	17600000	NaN
18	17600001	17700000	NaN
18	17700001	17800000	NaN
18	17800001	17900000	NaN
18	17900001	18000000	NaN
18	18000001	18100000	NaN
18	18100001	18200000	NaN
18	18200001	18300000	NaN
18	18300001	18400000	NaN
18	18400001	18500000	NaN
18	18500001	18600000	NaN
18	18600001	18700000	407
18	18700001	18800000	342
18	18800001	18900000	166
18	18900001	19000000	301
18	19000001	19100000	357
18	19100001	19200000	221
18	19200001	19300000	165
18	19300001	19400000	244
18	19400001	19500000	325
18	19500001	19600000	433
18	19600001	19700000	478
18	19700001	19800000	437
18	19800001	19900000	405
18	19900001	20000000	417
18	20000001	20100000	402
18	20100001	20200000	411
18	20200001	20300000	398
18	20300001	20400000	423
18	20400001	20500000	358
18	20500001	20600000	248
18	20600001	20700000	158
18	20700001	20800000	155
18	20800001	20900000	198
18	20900001	21000000	244
18	21000001	21100000	215
18	21100001	21200000	164
18	21200001	21300000	138
18	21300001	21400000	183
18	21400001	21500000	216
18	21500001	21600000	160
18	21600001	21700000	166
18	21700001	21800000	189
18	21800001	21900000	360
18	21900001	22000000	359
18	22000001	22100000	288
18	22100001	22200000	390
18	22200001	22300000	404
18	22300001	22400000	424
18	22400001	22500000	304
18	22500001	22600000	411
18	22600001	22700000	418
18	22700001	22800000	535
18	22800001	22900000	599
18	22900001	23000000	598
18	23000001	23100000	572
18	23100001	23200000	572
18	23200001	23300000	635
18	23300001	23400000	639
18	23400001	23500000	646
18	23500001	23600000	671
18	23600001	23700000	632
18	23700001	23800000	565
18	23800001	23900000	577
18	23900001	24000000	460
18	24000001	24100000	385
18	24100001	24200000	403
18	24200001	24300000	429
18	24300001	24400000	552
18	24400001	24500000	578
18	24500001	24600000	639
18	24600001	24700000	788
18	24700001	24800000	872
18	24800001	24900000	922
18	24900001	25000000	935
18	25000001	25100000	959
18	25100001	25200000	968
18	25200001	25300000	983
18	25300001	25400000	982
18	25400001	25500000	931
18	25500001	25600000	968
18	25600001	25700000	920
18	25700001	25800000	931
18	25800001	25900000	1006
18	25900001	26000000	987
18	26000001	26100000	1100
18	26100001	26200000	1096
18	26200001	26300000	1140
18	26300001	26400000	1145
18	26400001	26500000	1204
18	26500001	26600000	1203
18	26600001	26700000	1205
18	26700001	26800000	1111
18	26800001	26900000	1146
18	26900001	27000000	1170
18	27000001	27100000	1146
18	27100001	27200000	1135
18	27200001	27300000	1083
18	27300001	27400000	1064
18	27400001	27500000	1076
18	27500001	27600000	1075
18	27600001	27700000	1035
18	27700001	27800000	1035
18	27800001	27900000	892
18	27900001	28000000	995
18	28000001	28100000	975
18	28100001	28200000	949
18	28200001	28300000	921
18	28300001	28400000	889
18	28400001	28500000	810
18	28500001	28600000	573
18	28600001	28700000	521
18	28700001	28800000	492
18	28800001	28900000	437
18	28900001	29000000	412
18	29000001	29100000	411
18	29100001	29200000	450
18	29200001	29300000	541
18	29300001	29400000	554
18	29400001	29500000	537
18	29500001	29600000	489
18	29600001	29700000	442
18	29700001	29800000	481
18	29800001	29900000	617
18	29900001	30000000	688
18	30000001	30100000	781
18	30100001	30200000	758
18	30200001	30300000	873
18	30300001	30400000	913
18	30400001	30500000	983
18	30500001	30600000	990
18	30600001	30700000	1035
18	30700001	30800000	998
18	30800001	30900000	1016
18	30900001	31000000	1046
18	31000001	31100000	1050
18	31100001	31200000	1055
18	31200001	31300000	1014
18	31300001	31400000	964
18	31400001	31500000	967
18	31500001	31600000	966
18	31600001	31700000	934
18	31700001	31800000	920
18	31800001	31900000	880
18	31900001	32000000	776
18	32000001	32100000	606
18	32100001	32200000	552
18	32200001	32300000	431
18	32300001	32400000	443
18	32400001	32500000	466
18	32500001	32600000	489
18	32600001	32700000	530
18	32700001	32800000	582
18	32800001	32900000	599
18	32900001	33000000	499
18	33000001	33100000	474
18	33100001	33200000	421
18	33200001	33300000	486
18	33300001	33400000	562
18	33400001	33500000	634
18	33500001	33600000	585
18	33600001	33700000	430
18	33700001	33800000	399
18	33800001	33900000	591
18	33900001	34000000	560
18	34000001	34100000	625
18	34100001	34200000	710
18	34200001	34300000	719
18	34300001	34400000	728
18	34400001	34500000	834
18	34500001	34600000	893
18	34600001	34700000	867
18	34700001	34800000	819
18	34800001	34900000	676
18	34900001	35000000	588
18	35000001	35100000	558
18	35100001	35200000	578
18	35200001	35300000	689
18	35300001	35400000	778
18	35400001	35500000	803
18	35500001	35600000	883
18	35600001	35700000	959
18	35700001	35800000	949
18	35800001	35900000	1008
18	35900001	36000000	997
18	36000001	36100000	993
18	36100001	36200000	1072
18	36200001	36300000	1021
18	36300001	36400000	1066
18	36400001	36500000	1047
18	36500001	36600000	1035
18	36600001	36700000	1005
18	36700001	36800000	953
18	36800001	36900000	873
18	36900001	37000000	904
18	37000001	37100000	955
18	37100001	37200000	930
18	37200001	37300000	881
18	37300001	37400000	748
18	37400001	37500000	647
18	37500001	37600000	765
18	37600001	37700000	844
18	37700001	37800000	902
18	37800001	37900000	911
18	37900001	38000000	962
18	38000001	38100000	986
18	38100001	38200000	1005
18	38200001	38300000	998
18	38300001	38400000	955
18	38400001	38500000	855
18	38500001	38600000	891
18	38600001	38700000	1070
18	38700001	38800000	1088
18	38800001	38900000	1123
18	38900001	39000000	1161
18	39000001	39100000	1189
18	39100001	39200000	1180
18	39200001	39300000	1198
18	39300001	39400000	1246
18	39400001	39500000	1212
18	39500001	39600000	1247
18	39600001	39700000	1300
18	39700001	39800000	1299
18	39800001	39900000	1281
18	39900001	40000000	1264
18	40000001	40100000	1225
18	40100001	40200000	1227
18	40200001	40300000	1220
18	40300001	40400000	1183
18	40400001	40500000	1195
18	40500001	40600000	1175
18	40600001	40700000	1122
18	40700001	40800000	1093
18	40800001	40900000	1101
18	40900001	41000000	1070
18	41000001	41100000	1057
18	41100001	41200000	1000
18	41200001	41300000	1000
18	41300001	41400000	999
18	41400001	41500000	990
18	41500001	41600000	964
18	41600001	41700000	939
18	41700001	41800000	911
18	41800001	41900000	876
18	41900001	42000000	791
18	42000001	42100000	628
18	42100001	42200000	518
18	42200001	42300000	442
18	42300001	42400000	559
18	42400001	42500000	624
18	42500001	42600000	678
18	42600001	42700000	608
18	42700001	42800000	566
18	42800001	42900000	608
18	42900001	43000000	620
18	43000001	43100000	613
18	43100001	43200000	560
18	43200001	43300000	438
18	43300001	43400000	401
18	43400001	43500000	373
18	43500001	43600000	380
18	43600001	43700000	300
18	43700001	43800000	187
18	43800001	43900000	142
18	43900001	44000000	197
18	44000001	44100000	289
18	44100001	44200000	437
18	44200001	44300000	501
18	44300001	44400000	608
18	44400001	44500000	618
18	44500001	44600000	639
18	44600001	44700000	561
18	44700001	44800000	504
18	44800001	44900000	600
18	44900001	45000000	689
18	45000001	45100000	624
18	45100001	45200000	592
18	45200001	45300000	483
18	45300001	45400000	383
18	45400001	45500000	185
18	45500001	45600000	151
18	45600001	45700000	212
18	45700001	45800000	331
18	45800001	45900000	424
18	45900001	46000000	430
18	46000001	46100000	340
18	46100001	46200000	382
18	46200001	46300000	406
18	46300001	46400000	280
18	46400001	46500000	191
18	46500001	46600000	174
18	46600001	46700000	183
18	46700001	46800000	333
18	46800001	46900000	414
18	46900001	47000000	349
18	47000001	47100000	279
18	47100001	47200000	352
18	47200001	47300000	423
18	47300001	47400000	441
18	47400001	47500000	530
18	47500001	47600000	513
18	47600001	47700000	422
18	47700001	47800000	300
18	47800001	47900000	262
18	47900001	48000000	379
18	48000001	48100000	392
18	48100001	48200000	433
18	48200001	48300000	442
18	48300001	48400000	355
18	48400001	48500000	285
18	48500001	48600000	332
18	48600001	48700000	422
18	48700001	48800000	459
18	48800001	48900000	570
18	48900001	49000000	637
18	49000001	49100000	751
18	49100001	49200000	845
18	49200001	49300000	873
18	49300001	49400000	915
18	49400001	49500000	951
18	49500001	49600000	928
18	49600001	49700000	957
18	49700001	49800000	954
18	49800001	49900000	901
18	49900001	50000000	901
18	50000001	50100000	898
18	50100001	50200000	NaN
18	50200001	50300000	845
18	50300001	50400000	526
18	50400001	50500000	876
18	50500001	50600000	905
18	50600001	50700000	935
18	50700001	50800000	853
18	50800001	50900000	892
18	50900001	51000000	995
18	51000001	51100000	949
18	51100001	51200000	960
18	51200001	51300000	924
18	51300001	51400000	907
18	51400001	51500000	835
18	51500001	51600000	702
18	51600001	51700000	561
18	51700001	51800000	437
18	51800001	51900000	436
18	51900001	52000000	451
18	52000001	52100000	600
18	52100001	52200000	NaN
18	52200001	52300000	NaN
18	52300001	52400000	427
18	52400001	52500000	353
18	52500001	52600000	372
18	52600001	52700000	373
18	52700001	52800000	456
18	52800001	52900000	591
18	52900001	53000000	682
18	53000001	53100000	807
18	53100001	53200000	889
18	53200001	53300000	936
18	53300001	53400000	919
18	53400001	53500000	995
18	53500001	53600000	993
18	53600001	53700000	1035
18	53700001	53800000	1015
18	53800001	53900000	1018
18	53900001	54000000	973
18	54000001	54100000	941
18	54100001	54200000	904
18	54200001	54300000	855
18	54300001	54400000	867
18	54400001	54500000	885
18	54500001	54600000	866
18	54600001	54700000	702
18	54700001	54800000	629
18	54800001	54900000	628
18	54900001	55000000	643
18	55000001	55100000	599
18	55100001	55200000	480
18	55200001	55300000	352
18	55300001	55400000	238
18	55400001	55500000	247
18	55500001	55600000	243
18	55600001	55700000	279
18	55700001	55800000	332
18	55800001	55900000	493
18	55900001	56000000	522
18	56000001	56100000	449
18	56100001	56200000	375
18	56200001	56300000	290
18	56300001	56400000	157
18	56400001	56500000	198
18	56500001	56600000	295
18	56600001	56700000	299
18	56700001	56800000	224
18	56800001	56900000	388
18	56900001	57000000	512
18	57000001	57100000	549
18	57100001	57200000	465
18	57200001	57300000	405
18	57300001	57400000	491
18	57400001	57500000	434
18	57500001	57600000	434
18	57600001	57700000	414
18	57700001	57800000	522
18	57800001	57900000	607
18	57900001	58000000	781
18	58000001	58100000	876
18	58100001	58200000	929
18	58200001	58300000	920
18	58300001	58400000	957
18	58400001	58500000	968
18	58500001	58600000	990
18	58600001	58700000	1005
18	58700001	58800000	1038
18	58800001	58900000	1036
18	58900001	59000000	1014
18	59000001	59100000	964
18	59100001	59200000	946
18	59200001	59300000	896
18	59300001	59400000	918
18	59400001	59500000	861
18	59500001	59600000	799
18	59600001	59700000	693
18	59700001	59800000	621
18	59800001	59900000	442
18	59900001	60000000	374
18	60000001	60100000	264
18	60100001	60200000	177
18	60200001	60300000	286
18	60300001	60400000	357
18	60400001	60500000	390
18	60500001	60600000	442
18	60600001	60700000	423
18	60700001	60800000	425
18	60800001	60900000	494
18	60900001	61000000	522
18	61000001	61100000	278
18	61100001	61200000	132
18	61200001	61300000	166
18	61300001	61400000	339
18	61400001	61500000	370
18	61500001	61600000	441
18	61600001	61700000	522
18	61700001	61800000	671
18	61800001	61900000	739
18	61900001	62000000	890
18	62000001	62100000	944
18	62100001	62200000	962
18	62200001	62300000	991
18	62300001	62400000	1004
18	62400001	62500000	1035
18	62500001	62600000	1002
18	62600001	62700000	1033
18	62700001	62800000	1015
18	62800001	62900000	991
18	62900001	63000000	965
18	63000001	63100000	955
18	63100001	63200000	903
18	63200001	63300000	855
18	63300001	63400000	687
18	63400001	63500000	519
18	63500001	63600000	524
18	63600001	63700000	726
